arm,kind,target,family,init,seed,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,training_projection_rmse,event_time,censored,diverged,wall_seconds,target_samples,kernel_pairs,sort_work,projection_dot_products,stored_scalars
paper-tau2,paper,PS2-GMM4-hetero,gauss,concentrated,4,0.015784152087836345,0.08237420196394081,0.10330354688558319,1.0,0.03125,nan,100,0,0,0.08766529997228645,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,concentrated,4,0.0249365893490201,0.09596308769979264,0.11776600707523775,1.0,0.0625,0.0,20,0,0,0.04195949999848381,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,4,0.0032503193956311405,0.03914201984816557,0.0539598030557424,1.0,0.0625,0.01766891760633963,20,0,0,0.14417039998807013,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,4,0.0028752907754451273,0.03748287562924027,0.052118760184073104,1.0,0.0625,0.017386001921753345,20,0,0,0.26619100000243634,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,4,0.0027580320709625905,0.03723762212319223,0.05185235731890859,1.0,0.0625,0.019148908673982747,20,0,0,0.5028625999984797,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,4,0.002891274901753338,0.037813201743466966,0.052406510926742464,1.0,0.0625,0.01740388284973355,20,0,0,0.3313668000046164,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,concentrated,4,0.002940003535949476,0.037737975204623325,0.05269799654990499,1.0,0.09375,0.01821336379804056,20,0,0,0.26763769998797216,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,far,0,3.768109074841191,1.560483871449375,1.755342232948365,0.5,1.0,nan,300,1,0,0.10228819999611005,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,far,0,0.009226460572323236,0.0589483299062644,0.08210549180587026,1.0,0.09375,nan,160,0,0,0.09208859998034313,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,far,0,0.010964590401456697,0.06427452370548817,0.08413809004158612,1.0,0.0625,nan,100,0,0,0.08587640000041574,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,far,0,0.01526346410432955,0.08080958312640524,0.10505447631774768,1.0,0.0625,nan,80,0,0,0.08160080001107417,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,far,0,0.014683286899604187,0.07701789798496117,0.10070160808572087,1.0,0.0625,0.0,20,0,0,0.04395930000464432,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,0,0.004120059858018332,0.04250093483073078,0.060603839151063335,1.0,0.0625,0.01558315548275058,20,0,0,0.1432296000130009,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,0,0.003903515544469216,0.04199535017304798,0.059546065495513216,1.0,0.03125,0.017616971045826497,20,0,0,0.2656186000094749,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,0,0.003766005427439212,0.041546911104309026,0.05898207551961666,1.0,0.0625,0.01852028151467093,20,0,0,0.5346036999835633,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,far,0,0.003907744409719416,0.042192533276741995,0.05926636376954199,1.0,0.09375,0.017731918620828267,20,0,0,0.3361315999936778,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,far,0,0.003749818522407522,0.04131118565967816,0.05827848477393491,1.0,0.0625,0.018172956646415314,20,0,0,0.26424150000093505,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,far,1,3.656192202791556,1.5360747607919403,1.7216085947682942,0.5,1.0,nan,300,1,0,0.12000210001133382,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,far,1,0.01220145307133258,0.06853975480701754,0.08521761042258429,1.0,0.125,nan,180,0,0,0.094478099985281,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,far,1,0.016569726726496814,0.07976949420673517,0.09664463957203057,1.0,0.09375,nan,80,0,0,0.08569979999447241,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,far,1,0.023144612646003537,0.0990934594048092,0.12125991024547524,1.0,0.0625,nan,80,0,0,0.08830289999605156,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,far,1,0.030362546811626978,0.09922408001015152,0.13046131734597388,1.0,0.15625,0.0,40,0,0,0.0414331000065431,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,1,0.004402720723208908,0.04324681521102211,0.058598236934128425,1.0,0.125,0.016743663093548182,20,0,0,0.1434208000137005,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,1,0.0038479181364579063,0.04072061289770315,0.05582761587546463,1.0,0.09375,0.017852145375891422,20,0,0,0.2636732999817468,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,1,0.003804311701506302,0.04034522876960548,0.05612712751879908,1.0,0.0625,0.01911615099325493,20,0,0,0.5238887000014074,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,far,1,0.0038990673760763706,0.04050770337065777,0.05591243492530905,1.0,0.03125,0.017941684708059402,20,0,0,0.3365351000102237,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,far,1,0.003951170197216691,0.041184419343414685,0.056385092206759614,1.0,0.0625,0.018792846468942484,20,0,0,0.26685359998373315,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,far,2,3.7383448647892874,1.552843548514101,1.7455091605965696,0.5,1.0,nan,300,1,0,0.10614949997398071,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,far,2,0.010281395757144707,0.06328947005974969,0.08490895666603221,1.0,0.09375,nan,140,0,0,0.091372599999886,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,far,2,0.012906734552120214,0.06831047177967207,0.08356330206763572,1.0,0.09375,nan,80,0,0,0.08144549999269657,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,far,2,0.01851945518615772,0.08450796010750344,0.1042958908783644,1.0,0.03125,nan,80,0,0,0.08107159999781288,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,far,2,0.02346788537286748,0.09437275975832453,0.12099215428732116,1.0,0.0625,0.0,20,0,0,0.041862200014293194,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,2,0.003045022820785115,0.03593699877063343,0.05195038969864102,1.0,0.03125,0.01700935379732364,20,0,0,0.1416320000134874,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,2,0.002712435492916887,0.03406660812860893,0.051051522531075574,1.0,0.0625,0.018037088935740696,20,0,0,0.2678732999775093,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,2,0.002567439688277995,0.03391469995696323,0.05050282618247833,1.0,0.0625,0.01878125421090258,20,0,0,0.505335699999705,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,far,2,0.002723775355293223,0.03445762696307813,0.051831041570028345,1.0,0.0625,0.017708342414756866,20,0,0,0.3395831999951042,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,far,2,0.002719496009992106,0.034261373159305115,0.051156915260119756,1.0,0.0625,0.017942461380445564,20,0,0,0.26394360000267625,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,far,3,3.736931238202242,1.5651908915958068,1.7563201259422145,0.5,1.0,nan,300,1,0,0.10470650001661852,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,far,3,0.01115490572879263,0.06666087555363494,0.08805049721950929,1.0,0.125,nan,160,0,0,0.09605169997666962,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,far,3,0.012177303402854167,0.06809661440716866,0.08459579719971062,1.0,0.125,nan,80,0,0,0.08703940000850707,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,far,3,0.017247416857571474,0.08392904294486313,0.10458233690314209,1.0,0.125,nan,80,0,0,0.08260689998860471,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,far,3,0.02169813085008132,0.09165609556741705,0.11741835319692911,1.0,0.125,0.0,20,0,0,0.0398196000023745,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,3,0.004823139790127606,0.047157864095877806,0.062318169554073745,1.0,0.0625,0.018146141652592825,20,0,0,0.1413100000063423,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,3,0.004708497615821816,0.046580199840143895,0.06263876648588208,1.0,0.0625,0.01856369124847787,20,0,0,0.2657374999835156,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,3,0.004617174731314955,0.04610918458852418,0.062376184011341804,1.0,0.0625,0.018622142707381623,20,0,0,0.5026815000164788,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,far,3,0.004617711528248192,0.04605982353262591,0.06249770740679299,1.0,0.03125,0.017866166576360844,20,0,0,0.33198780001839623,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,far,3,0.004629933707245848,0.046483293954177,0.06271546031427429,1.0,0.0625,0.01824911285034817,20,0,0,0.26440220000222325,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,far,4,3.7261997639370303,1.5604417646581794,1.7555995676791032,0.5,1.0,nan,300,1,0,0.11573790002148598,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,far,4,0.009414103683825448,0.06070246835750558,0.07529549473032095,1.0,0.125,nan,160,0,0,0.09565360000124201,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,far,4,0.01190265173537075,0.0671836029560169,0.07944847552882797,1.0,0.0625,nan,100,0,0,0.08776349999243394,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,far,4,0.016709227213430933,0.08375696508880981,0.10001629913814059,1.0,0.0625,nan,80,0,0,0.08776299998862669,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,far,4,0.023281842379992423,0.09072329440975317,0.11677989621633077,1.0,0.125,0.0,20,0,0,0.04168970001046546,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,4,0.003264830603704305,0.03964504535760266,0.054380776200667724,1.0,0.0625,0.018214086481191383,20,0,0,0.14038430000073276,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,4,0.002910266695142494,0.038600635725561605,0.05227712951620831,1.0,0.0625,0.018401164361198003,20,0,0,0.26723800000036135,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,far,4,0.0028987169591169204,0.0385848629007579,0.052029363765707964,1.0,0.0625,0.01917208083686254,20,0,0,0.5071705000009388,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,far,4,0.0029008113320029283,0.03854794469740188,0.05241356352109022,1.0,0.03125,0.017813913659466586,20,0,0,0.32976229998166673,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,far,4,0.002931949006737322,0.03873145853949712,0.05237418253274898,1.0,0.0625,0.017703842342188043,20,0,0,0.2635659000079613,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,concentrated,0,0.4942118410048486,0.5329189510521256,0.6741809317899029,1.0,0.09375,nan,300,1,0,0.11296619998756796,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,concentrated,0,0.006895730545259493,0.05601279789195357,0.13054023258976163,1.0,0.0,nan,100,0,0,0.0849111000134144,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,concentrated,0,0.010219184355859001,0.06401276165566053,0.13636059050706734,1.0,0.0,nan,80,0,0,0.08247100000153296,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,concentrated,0,0.02428207480826039,0.09116788605644907,0.1617689837916217,1.0,0.0,nan,100,0,0,0.08641169997281395,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,concentrated,0,0.26836480919852823,0.4022908111772494,0.5524012865454413,1.0,0.0,0.0,300,1,0,0.07276640000054613,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,0,0.01453813413074001,0.08481719091330756,0.20380430700515437,1.0,0.0,0.019735987432205535,20,0,0,0.14146539999637753,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,0,0.014513178106925206,0.0846982390883732,0.20327080067955278,1.0,0.0,0.01997248868284851,20,0,0,0.267521100002341,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,0,0.01455113831271948,0.08564378987471902,0.20330564041343888,1.0,0.0,0.012501743998778582,20,0,0,0.5023719999880996,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,0,0.014500003267442274,0.08520332204792601,0.20576983796580717,1.0,0.03125,0.019569228883044316,20,0,0,0.33491309999953955,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,concentrated,0,0.014583764166040236,0.08496196853952982,0.20278702943282273,1.0,0.0,0.02057761547973379,20,0,0,0.26725469998200424,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,concentrated,1,0.5487485106039154,0.5629402855558123,0.7032236981468727,1.0,0.03125,nan,300,1,0,0.10479479999048635,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,concentrated,1,0.007460763249582669,0.05903522665969844,0.13816633770683268,1.0,0.03125,nan,120,0,0,0.08685600000899285,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,concentrated,1,0.009900397702011121,0.06541484642132746,0.1496676067085885,1.0,0.0,nan,80,0,0,0.08394599999883212,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,concentrated,1,0.021818709864779073,0.09276499847084678,0.17947232155387188,1.0,0.0,nan,120,0,0,0.08707720000529662,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,concentrated,1,0.26182560607364125,0.3952283004448786,0.5454324885011543,1.0,0.03125,0.0,300,1,0,0.06642260000808164,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,1,0.016894326839801632,0.09115482197954092,0.21414636989270935,1.0,0.0,0.0187812021317325,20,0,0,0.14561559999128804,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,1,0.016962055964734546,0.09148513085744325,0.21542711785290208,1.0,0.0,0.01924478170147386,20,0,0,0.2689927000028547,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,1,0.017000176974821812,0.09181746058658667,0.21360274751413413,1.0,0.0,0.01737233522289098,20,0,0,0.5070673000009265,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,1,0.016968447678749277,0.09170840622732754,0.2157005269496005,1.0,0.0,0.017939324331724845,20,0,0,0.33441100001800805,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,concentrated,1,0.016908823438750442,0.0912670852843801,0.21322290437880678,1.0,0.0,0.019673794589764027,20,0,0,0.26532940001925454,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,concentrated,2,0.5232479026097565,0.549213486042095,0.6851277422637347,1.0,0.125,nan,300,1,0,0.10740869998699054,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,concentrated,2,0.01574035790062056,0.09344797844114433,0.30495250731507956,1.0,0.09375,nan,100,0,0,0.08667129999957979,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,concentrated,2,0.009815037764911327,0.06378206482636042,0.14098737404405132,1.0,0.0,nan,80,0,0,0.08234950000769459,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,concentrated,2,0.0207560660442907,0.09102678682582921,0.168423990583615,1.0,0.03125,nan,80,0,0,0.08223149998229928,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,concentrated,2,0.3200728525022063,0.4385883153575897,0.5827894067864263,1.0,0.15625,0.0,300,1,0,0.06575860001612455,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,2,0.01378327695815651,0.08389453154224218,0.19507565050466208,1.0,0.0,0.02001026578355963,20,0,0,0.1453048999828752,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,2,0.013799616121938252,0.08358719202629283,0.1919870441052269,1.0,0.0,0.021186800201522627,20,0,0,0.2679673999955412,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,2,0.013760141129997017,0.08417142307275566,0.1916981535463425,1.0,0.0,0.014952023055382846,20,0,0,0.5171808000013698,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,2,0.013760918099918529,0.08441732916289457,0.19180046865014333,1.0,0.0,0.012754779760606431,20,0,0,0.33130659998278134,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,concentrated,2,0.01374618263334848,0.08404129188811156,0.1918469508846964,1.0,0.0,0.018789033478302467,20,0,0,0.26551409999956377,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,concentrated,3,0.6191932974854413,0.6007210154483351,0.7275113799560947,1.0,0.21875,nan,300,1,0,0.10219659999711439,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,concentrated,3,0.00793087963726613,0.0617427963860273,0.17111772919444931,1.0,0.09375,nan,120,0,0,0.08694179999292828,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,concentrated,3,0.010297750353416735,0.07096982267537402,0.18021147000759977,1.0,0.0,nan,80,0,0,0.0851373000186868,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,concentrated,3,0.021006937991763674,0.09865616952114001,0.20702651502237956,1.0,0.0,nan,100,0,0,0.08940930000972003,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,concentrated,3,0.2194596974280414,0.3649332273531976,0.5209546038881944,1.0,0.0625,0.0,300,1,0,0.07732949999626726,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,3,0.015679838663781087,0.0881463902364803,0.21827465137212637,1.0,0.0,0.01950775751796686,20,0,0,0.14774720001150854,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,3,0.015676071578523576,0.08805924413939886,0.2187852351161772,1.0,0.03125,0.021494570107097866,20,0,0,0.26969099999405444,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,3,0.01573473172022255,0.08867629929031713,0.21784978994810952,1.0,0.0,0.012467378311872675,20,0,0,0.5148837000015192,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,3,0.015722797510242525,0.08815675294197173,0.2171389310334446,1.0,0.03125,0.01933246719469281,20,0,0,0.33392239999375306,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,concentrated,3,0.015711808239375014,0.08830448771697681,0.2172390726369407,1.0,0.03125,0.019338993278592453,20,0,0,0.26713760002166964,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,concentrated,4,0.49383481388975214,0.5320691120822392,0.6705160594780041,1.0,0.09375,nan,300,1,0,0.12270620002527721,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,concentrated,4,0.009078937558596678,0.06751745933922491,0.19423256279094772,1.0,0.03125,nan,100,0,0,0.0892228000157047,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,concentrated,4,0.008801503948066891,0.05989942399857233,0.13693204368242687,1.0,0.0,nan,80,0,0,0.09017690000473522,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,concentrated,4,0.021863967502624426,0.08919016322602114,0.16296313789154449,1.0,0.0,nan,100,0,0,0.0955672999843955,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,concentrated,4,0.27542386737111757,0.4080591371098027,0.5588339327058852,1.0,0.03125,0.0,300,1,0,0.06969800000661053,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,4,0.01723123445729069,0.0922367518222199,0.21350783068047507,1.0,0.0,0.020853084757597454,20,0,0,0.1434505000070203,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,4,0.01726733022343474,0.09294635925593274,0.21204255189938798,1.0,0.0,0.015713795294155977,20,0,0,0.26590280001983047,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,4,0.0172259855262491,0.09239979670035076,0.21342724506196606,1.0,0.0,0.019880324931925136,20,0,0,0.5096937000053003,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,concentrated,4,0.01722299353517376,0.09296997495769872,0.21382161611130662,1.0,0.0,0.01706704602404358,20,0,0,0.3367445000039879,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,concentrated,4,0.017226584152793656,0.09293379048160168,0.21446017088264527,1.0,0.03125,0.018606127423834013,20,0,0,0.2562104999960866,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,far,0,5.513225806500209,2.3557108464632783,2.7512602020342047,0.5,1.0,nan,300,1,0,0.10329120000824332,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,far,0,0.8759610368640907,0.792421966333976,1.1673046661753315,0.5,0.8125,nan,300,1,0,0.10643280000658706,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,far,0,0.023594711426358606,0.11849272445253335,0.3359275479439512,1.0,0.09375,nan,120,0,0,0.09181640000315383,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,far,0,0.023964572151374597,0.09330995172905354,0.1739815802963082,1.0,0.03125,nan,80,0,0,0.08246080001117662,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,far,0,0.1975728522898419,0.34287733996423,0.49463807379898467,1.0,0.09375,0.0,300,1,0,0.0686678999918513,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,0,0.018549722157495285,0.0917280475848936,0.20862357744802737,1.0,0.0,0.020978810223998497,40,0,0,0.14518230000976473,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,0,0.01855500415326583,0.09179913145633985,0.2090050506269081,1.0,0.0,0.02065531754517563,40,0,0,0.264689300005557,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,0,0.018678366941234703,0.09218174774400749,0.20599693838104396,1.0,0.0,0.01315504909183727,40,0,0,0.4990164999908302,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-diagonal-dependence,dependence,far,0,0.018678812952985346,0.09238651471695535,0.2101705981132465,1.0,0.0,0.018189122180746913,40,0,0,0.3456004000036046,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-diagonal-dependence,dependence,far,0,0.018679618685855992,0.09236403740134444,0.2101343887457257,1.0,0.0,0.01930815212661657,40,0,0,0.26378729997668415,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-diagonal-dependence,dependence,far,1,5.507145614387687,2.3360746652474753,2.740098412775231,0.5,1.0,nan,300,1,0,0.10333050001645461,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-diagonal-dependence,dependence,far,1,0.7393127995116504,0.7289421129508546,1.11785519532708,0.5,0.78125,nan,300,1,0,0.1041014000074938,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-diagonal-dependence,dependence,far,1,0.014506845056091455,0.09336031368198,0.26856877140894614,1.0,0.09375,nan,140,0,0,0.09036959998775274,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-diagonal-dependence,dependence,far,1,0.015685345293616315,0.07626772485420553,0.13796585722870175,1.0,0.0,nan,80,0,0,0.08578510000370443,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-diagonal-dependence,dependence,far,1,0.21662835157406746,0.3610528414186128,0.509617205642439,1.0,0.0,0.0,300,1,0,0.06819689998519607,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-diagonal-dependence,dependence,far,1,0.016757196164813637,0.09334656020154863,0.21450641786967145,1.0,0.0,0.0200060703824683,40,0,0,0.14254579998669215,19200,0,3686400.0,1075200,721
