arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
paper-neural-optimized,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,0,2026072201,1.0,0.15,0.3353599999973085,0.0,0.0,0.0,0.3353599999973085,64,192,136,136,0.15632110458546006,22.160165924646115,0.07589468854356785,0.15344191885927755,0.22322305622090244,0.8055566549301147,6.1602408642802935,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3353599999973085,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5158271999971475,0.01641160000144737,0.14902389999770094,0.0,0.6812626999962959,64,192,136,136,0.15632110458546006,22.160165924646115,0.02587175686593124,0.08465263020036433,0.10609263263518776,0.9779950380325317,8.521486965770677,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4241660622,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.21376271545886993,0.9766971468925476,0.0960675161331892,0.1368185356259346,0.21018965542316437,13.526010513305664,1.8371424496173858,6.038286209106445,1.54841374643147,2.9542295932769775,2,2,30.4,0,222208,0,0.5158271999971475,0.25,0.25,0.25,7.885283344719461,0.3890506386756897,1,0.5,0,0,0,0.0,0.3593774914741516,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.6007131000005757,0.01641160000144737,0.14902389999770094,0.0,0.766148599999724,64,192,136,136,0.15632110458546006,22.160165924646115,0.030005474349958483,0.0881836716205773,0.11731354452454038,0.9804292917251587,8.143023104131853,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4241660622,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1294787973165512,0.9914098381996155,0.24750109761953354,0.35237719118595123,0.31992772221565247,11.068100929260254,1.8371424496173858,6.038286209106445,1.710578441619873,2.8873188495635986,2,2,31.025,0,222208,0,0.6007131000005757,0.25,0.25,0.25,2.8241256940215633,0.6987884938716888,4,0.5,1,0,0,0.0,0.7052566990256309,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2832090999945649,0.01641160000144737,0.14902389999770094,0.0,0.4486445999937132,64,192,136,136,0.15632110458546006,22.160165924646115,0.027918962872113262,0.08869849388107494,0.10864478401597702,0.9840706586837769,8.33745794090787,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,4241660622,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.40939222276210785,0.9268020391464233,0.242243904620409,0.25974539667367935,0.5784608721733093,264.8727722167969,2.6463456034660338,9.561223030090332,2.2887574097141625,4.705600261688232,4,4,7.0,0,222208,0,0.2832090999945649,0.25,0.25,0.25,7.489740447335286,0.3901218928396702,1,0.5,0,0,0,0.0,0.3595338903367519,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-correlated-t-i1,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5875627999994322,0.016801600002509076,0.15267949999542907,0.0,0.7570438999973703,64,192,136,136,0.17988099951874975,19.25774053071502,0.018738961399900056,0.06964004894331255,0.10392997681826618,0.9881260991096497,7.146179125756587,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1980000577,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.16000891476869583,0.9841954708099365,0.24737995862960815,0.3566662222146988,0.3290577530860901,373.9915771484375,1.7956613421440124,6.911020278930664,1.702987539768219,3.3488974571228027,2,2,30.625,0,222208,0,0.5875627999994322,0.25,0.25,0.25,3.510463292934775,0.7235794141888618,4,0.5,1,0,0,0.0,0.7198258936405182,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-correlated-t-i1,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3347680000006221,0.0,0.0,0.0,0.3347680000006221,64,192,136,136,0.17988099951874975,19.25774053071502,0.03831726250654288,0.10986222841830276,0.20086841368836486,0.8423562049865723,6.322192899236731,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3347680000006221,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-correlated-t-i1,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.28464519999397453,0.016801600002509076,0.15267949999542907,0.0,0.4541262999919127,64,192,136,136,0.17988099951874975,19.25774053071502,0.02807000408061544,0.08633935307453376,0.12650931619184586,0.9591132998466492,8.272371018408407,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1980000577,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.29602305591106415,0.9701827168464661,0.2494809255003929,0.2829010337591171,0.5668557286262512,16254.9482421875,2.6147497415542604,11.367718696594238,2.277539959549904,4.738463401794434,4,4,7.0,0,222208,0,0.28464519999397453,0.25,0.25,0.25,8.002074647587396,0.3978571154177189,1,0.5,0,0,0,0.0,0.36374050453305246,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-correlated-t-i1,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.494790999997349,0.016801600002509076,0.15267949999542907,0.0,0.6642720999952871,64,192,136,136,0.17988099951874975,19.25774053071502,0.025464067360430498,0.08242707271294225,0.12449073033985092,0.951316773891449,8.33050604499725,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1980000577,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.17477310821413994,0.9873633980751038,0.10417740885168314,0.15460729598999023,0.2176320105791092,444.5543212890625,1.7956613421440124,6.911020278930664,1.5595219312235713,2.983140707015991,2,2,30.225,0,222208,0,0.494790999997349,0.25,0.25,0.25,7.940416990337627,0.3951766759157181,1,0.5,0,0,0,0.0,0.3624759063124657,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.49405819999810774,0.01954660000046715,0.14440189999731956,0.0,0.6580066999958945,64,192,136,136,0.16879824069697577,20.522142889844815,0.02497116032375679,0.08298715400362143,0.12509851389159213,0.9697831273078918,7.440478114123472,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,2304286885,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.2178693786263466,0.9908046126365662,0.11941908020526171,0.14525300450623035,0.2685184180736542,8.225821495056152,1.8464808762073517,7.835252285003662,1.549663795158267,2.9603662490844727,2,2,30.875,0,222208,0,0.49405819999810774,0.25,0.25,0.25,4.230220235739813,0.4235835798084736,1,0.5,0,0,0,0.0,0.39425505623221396,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5882004000013694,0.01954660000046715,0.14440189999731956,0.0,0.7521488999991561,64,192,136,136,0.16879824069697577,20.522142889844815,0.02320409214022945,0.08061858285887867,0.10687562059518635,0.9723569750785828,7.363743149719065,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,2304286885,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1587757095694542,0.9889777898788452,0.28982013463974,0.3546942174434662,0.4135066568851471,6.553440093994141,1.8464808762073517,7.835252285003662,1.7099040567874908,3.555665969848633,2,2,31.625,0,222208,0,0.5882004000013694,0.25,0.25,0.25,2.9262372568626938,0.7793086767196655,4,0.5,1,0,0,0.0,0.7767281278967857,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.29937449999852106,0.01954660000046715,0.14440189999731956,0.0,0.46332299999630777,64,192,136,136,0.16879824069697577,20.522142889844815,0.02576248897635658,0.08428610521651782,0.12795946516203532,0.9682425260543823,7.543903808808782,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,2304286885,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.3371577113866806,0.9577432870864868,0.29114083014428616,0.2960161715745926,0.6998007297515869,563.9567260742188,2.6815584182739256,15.76180362701416,2.307692942582071,4.878136157989502,4,4,7.0,0,222208,0,0.29937449999852106,0.25,0.25,0.25,4.407426231874803,0.42636924535036086,1,0.5,0,0,0,0.0,0.3956709630787373,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-nonlinear-i0,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3391154999990249,0.0,0.0,0.0,0.3391154999990249,64,192,136,136,0.16879824069697577,20.522142889844815,0.08407038992578642,0.16409558437493044,0.28615579540841146,0.7743284106254578,8.280160379292083,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3391154999990249,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d16-nonlinear-i1,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.49893929999961983,0.018685299997741822,0.14766729999973904,0.0,0.6652918999971007,64,192,136,136,0.1737374923696178,19.938710798058796,0.03303324217209891,0.0907503278856912,0.12132039595309527,0.9767239689826965,8.77919908242895,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3430012424,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.2367997020483017,0.9888482093811035,0.12729994859546423,0.15008665714412928,0.27219444513320923,13.169957160949707,1.899329948425293,3.9417688846588135,1.5957261776551603,3.0791070461273193,2,2,31.15,0,222208,0,0.49893929999961983,0.25,0.25,0.25,4.805537528758731,0.39888710230588914,1,0.5,0,0,0,0.0,0.37012414932250975,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d16-nonlinear-i1,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5859717999992426,0.018685299997741822,0.14766729999973904,0.0,0.7523243999967235,64,192,136,136,0.1737374923696178,19.938710798058796,0.02757985307955657,0.08321658176153912,0.11001662797499306,0.9632332921028137,9.035014000926479,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3430012424,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.18068306148052216,0.986678957939148,0.3072252422571182,0.36979761719703674,0.3942699730396271,10.72419548034668,1.899329948425293,3.9417688846588135,1.7826527059078217,3.625307321548462,2,2,31.9,0,222208,0,0.5859717999992426,0.25,0.25,0.25,2.979777290266428,0.7300504520535469,4,0.5,1,0,0,0.0,0.7313128143548966,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d16-nonlinear-i1,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.33620019999943906,0.0,0.0,0.0,0.33620019999943906,64,192,136,136,0.1737374923696178,19.938710798058796,0.062423903670630665,0.1341190269542322,0.21531866304847186,0.8167715668678284,7.513451305340832,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.33620019999943906,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d16-nonlinear-i1,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2889357000021846,0.018685299997741822,0.14766729999973904,0.0,0.45528829999966547,64,192,136,136,0.1737374923696178,19.938710798058796,0.0340796318220562,0.09107563151427531,0.12265815501174337,0.9798339605331421,8.597141535218633,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3430012424,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.3211476653814316,0.9506458044052124,0.30892085283994675,0.3126457631587982,0.7197931408882141,336.72369384765625,2.7569478034973143,9.482318878173828,2.3644418783485888,4.970727920532227,4,4,7.0,0,222208,0,0.2889357000021846,0.25,0.25,0.25,5.428129742556365,0.3986079417169094,1,0.5,0,0,0,0.0,0.3690740428864956,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
