arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.04027493408332905,0.3077439607095326,0.5792769297916496,0.9624999999999999,0.24804687499999997,0.05986328125000001,0.027161759113081718,0.24674987993078168,0.4970694824318598,0.9624999999999999,0.1197265625,0.03017578125,0.0348432719499292,0.2554673079757938,0.4446407693156136,0.9624999999999999,0.05722656249999999,0.01679687499999999,-0.007681512836847482,-0.008717428045012132,0.0054316621333998505,0.05227665273373877,280,0,350,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.012690481434434053,0.012690481434434053,0.5669310956234019,0.5669310956234019,0.25996377657992115,nan,-0.3696547019319808,0.9863398555360255,-0.0006143179858154184,-0.00014877023838093554,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,1,1,2.71875,6,4665.489938882557,14.783609700010857
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.04027493408332905,0.3077439607095326,0.5792769297916496,0.9624999999999999,0.24804687499999997,0.05986328125000001,0.027161759113081718,0.24674987993078168,0.4970694824318598,0.9624999999999999,0.1197265625,0.03017578125,0.0348432719499292,0.2554673079757938,0.4446407693156136,0.9624999999999999,0.05722656249999999,0.01679687499999999,-0.007681512836847482,-0.008717428045012132,0.0054316621333998505,0.05227665273373877,280,0,350,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.010070821247940648,0.012166549397135372,0.4407016508971051,0.5416852066781426,0.25996377657992115,nan,-0.3696547019319808,0.9863398555360255,-0.0006143179858154184,-0.00014877023838093554,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,1,1,2.71875,6,4665.489938882557,21.501506500004325
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.04027493408332905,0.3077439607095326,0.5792769297916496,0.9624999999999999,0.24804687499999997,0.05986328125000001,0.027161759113081718,0.24674987993078168,0.4970694824318598,0.9624999999999999,0.1197265625,0.03017578125,0.0348432719499292,0.2554673079757938,0.4446407693156136,0.9624999999999999,0.05722656249999999,0.01679687499999999,-0.007681512836847482,-0.008717428045012132,0.0054316621333998505,0.05227665273373877,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.25996377657992115,nan,-0.3696547019319808,0.9863398555360255,-0.0006143179858154184,-0.00014877023838093554,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,1,1,2.71875,6,4665.489938882557,28.490524200024083
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.020247240936972943,0.23135172561256773,0.43907616037847585,0.9624999999999999,0.07714843749999997,0.0267578125,0.02130105008974903,0.22930347111717422,0.42564187399673686,0.9624999999999999,0.0943359375,0.02626953125,0.027715245399579924,0.254624547028628,0.4400325455007692,0.9624999999999999,0.12324218750000002,0.02753906249999999,-0.006414195309830895,-0.0253210759114538,-0.007468004462606981,-0.023272821416060296,280,0,360,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,2,1,2.53125,7,4910.914107308433,7.847130599984666
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.020247240936972943,0.23135172561256773,0.43907616037847585,0.9624999999999999,0.07714843749999997,0.0267578125,0.02130105008974903,0.22930347111717422,0.42564187399673686,0.9624999999999999,0.0943359375,0.02626953125,0.027715245399579924,0.254624547028628,0.4400325455007692,0.9624999999999999,0.12324218750000002,0.02753906249999999,-0.006414195309830895,-0.0253210759114538,-0.007468004462606981,-0.023272821416060296,280,0,360,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.007165271009271186,0.007165271009271186,0.5770514517710664,0.5770514517710664,0.09309479956008364,nan,-0.3212796201874092,0.9670831834461036,-0.0003540787788870127,-0.00012442203240298232,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,2,1,2.53125,7,4910.914107308433,14.669618499989156
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.020247240936972943,0.23135172561256773,0.43907616037847585,0.9624999999999999,0.07714843749999997,0.0267578125,0.02130105008974903,0.22930347111717422,0.42564187399673686,0.9624999999999999,0.0943359375,0.02626953125,0.027715245399579924,0.254624547028628,0.4400325455007692,0.9624999999999999,0.12324218750000002,0.02753906249999999,-0.006414195309830895,-0.0253210759114538,-0.007468004462606981,-0.023272821416060296,280,0,360,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.006798203124919031,0.007091857432400755,0.6697346248684585,0.7438811633463721,0.09309479956008364,nan,-0.3212796201874092,0.9670831834461036,-0.0003540787788870127,-0.00012442203240298232,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,2,1,2.53125,7,4910.914107308433,21.46296699999948
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.020247240936972943,0.23135172561256773,0.43907616037847585,0.9624999999999999,0.07714843749999997,0.0267578125,0.02130105008974903,0.22930347111717422,0.42564187399673686,0.9624999999999999,0.0943359375,0.02626953125,0.027715245399579924,0.254624547028628,0.4400325455007692,0.9624999999999999,0.12324218750000002,0.02753906249999999,-0.006414195309830895,-0.0253210759114538,-0.007468004462606981,-0.023272821416060296,280,0,360,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.09309479956008364,nan,-0.3212796201874092,0.9670831834461036,-0.0003540787788870127,-0.00012442203240298232,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,2,1,2.53125,7,4910.914107308433,28.15396110000438
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.028538889897745,0.25846987789321973,0.582652176853152,0.9624999999999999,0.13828125,0.05341796874999999,0.028412390806595855,0.2689906626616432,0.49540242619966,0.9624999999999999,0.18867187500000002,0.05048828124999999,0.027663355073434204,0.2663649853322682,0.4721036761892505,0.9624999999999999,0.17109375000000002,0.04716796875000001,0.0007490357331616515,0.0026256773293749647,0.0008755348243107974,-0.007895107439048477,280,0,300,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,0,1,2.5,7,4750.394504455669,8.116569199977675
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.028538889897745,0.25846987789321973,0.582652176853152,0.9624999999999999,0.13828125,0.05341796874999999,0.028412390806595855,0.2689906626616432,0.49540242619966,0.9624999999999999,0.18867187500000002,0.05048828124999999,0.027663355073434204,0.2663649853322682,0.4721036761892505,0.9624999999999999,0.17109375000000002,0.04716796875000001,0.0007490357331616515,0.0026256773293749647,0.0008755348243107974,-0.007895107439048477,280,0,300,0,0.0,0.0,0.0,0.0,0,0.041666666666666664,0.0,0.041666666666666664,0.016666666666666666,0.0053367708569453005,0.010115635024024489,0.3645596410643672,0.7708847744601828,0.39892458281403964,nan,-0.2990756746546708,1.0166397320285447,-0.0002730368871305491,-0.00017025475361331734,"{""cap-rejected"": 5, ""inactive"": 115}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,0,1,2.5,7,4750.394504455669,14.951465699996334
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.028538518902504695,0.25846829664978094,0.5826538539189743,0.9624999999999999,0.13828125,0.05341796874999999,0.028412390806595855,0.2689906626616432,0.49540242619966,0.9624999999999999,0.18867187500000002,0.05048828124999999,0.027663355073434204,0.2663649853322682,0.4721036761892505,0.9624999999999999,0.17109375000000002,0.04716796875000001,0.0007490357331616515,0.0026256773293749647,0.0008751638290704911,-0.007896688682487274,280,0,300,0,0.008333333333333333,0.0,0.0,0.0,0,0.08333333333333333,0.008333333333333333,0.075,0.016666666666666666,0.006040214302358626,0.009429086935162128,0.4846335012630826,0.8079552256426894,0.39890401588756164,nan,-0.2992930661739054,1.0165112333353934,-0.00027314594603918013,-0.00017043946422980145,"{""cap-rejected"": 9, ""inactive"": 110, ""intervened"": 1}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,0,1,2.5,7,4750.394504455669,22.078473000001395
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.028538889897745,0.25846987789321973,0.582652176853152,0.9624999999999999,0.13828125,0.05341796874999999,0.028412390806595855,0.2689906626616432,0.49540242619966,0.9624999999999999,0.18867187500000002,0.05048828124999999,0.027663355073434204,0.2663649853322682,0.4721036761892505,0.9624999999999999,0.17109375000000002,0.04716796875000001,0.0007490357331616515,0.0026256773293749647,0.0008755348243107974,-0.007895107439048477,280,0,300,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.002983285248837004,0.002983285248837004,0.30910112398546974,0.30910112398546974,0.39892458281403964,nan,-0.2990756746546708,1.0166397320285447,-0.0002730368871305491,-0.00017025475361331734,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,0,1,2.5,7,4750.394504455669,28.311955699988175
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.03320580413797236,0.33176179441001796,0.6888993367132861,0.9624999999999999,0.128515625,0.0375,0.030450879940834064,0.3229270092189904,0.5974455207376904,0.9624999999999999,0.16171875,0.04218749999999999,0.02314131766881511,0.2742569404202946,0.5016989114766381,0.9624999999999999,0.12011718749999997,0.04169921874999999,0.007309562272018955,0.04867006879869584,0.010064486469157252,0.05750485398972338,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,1,1,2.40625,7,4908.1678807150165,7.919835499982582
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.03320580413797236,0.33176179441001796,0.6888993367132861,0.9624999999999999,0.128515625,0.0375,0.030450879940834064,0.3229270092189904,0.5974455207376904,0.9624999999999999,0.16171875,0.04218749999999999,0.02314131766881511,0.2742569404202946,0.5016989114766381,0.9624999999999999,0.12011718749999997,0.04169921874999999,0.007309562272018955,0.04867006879869584,0.010064486469157252,0.05750485398972338,280,0,350,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.004248886175030387,0.004248886175030387,0.33461247252118653,0.33461247252118653,0.30184953756291166,nan,-0.3050826046406533,0.9999941791087488,-0.000526675592971899,-0.00018241844975666914,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,1,1,2.40625,7,4908.1678807150165,14.800946400006069
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.03320580413797236,0.33176179441001796,0.6888993367132861,0.9624999999999999,0.128515625,0.0375,0.030450879940834064,0.3229270092189904,0.5974455207376904,0.9624999999999999,0.16171875,0.04218749999999999,0.02314131766881511,0.2742569404202946,0.5016989114766381,0.9624999999999999,0.12011718749999997,0.04169921874999999,0.007309562272018955,0.04867006879869584,0.010064486469157252,0.05750485398972338,280,0,350,0,0.0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0.06666666666666667,0.008333333333333333,0.004324768566612456,0.008442511709642941,0.46511105496839744,0.6397076400483062,0.30184953756291166,nan,-0.3050826046406533,0.9999941791087488,-0.000526675592971899,-0.00018241844975666914,"{""cap-rejected"": 8, ""inactive"": 112}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,1,1,2.40625,7,4908.1678807150165,21.88779290000093
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.03320580413797236,0.33176179441001796,0.6888993367132861,0.9624999999999999,0.128515625,0.0375,0.030450879940834064,0.3229270092189904,0.5974455207376904,0.9624999999999999,0.16171875,0.04218749999999999,0.02314131766881511,0.2742569404202946,0.5016989114766381,0.9624999999999999,0.12011718749999997,0.04169921874999999,0.007309562272018955,0.04867006879869584,0.010064486469157252,0.05750485398972338,280,0,350,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.30184953756291166,nan,-0.3050826046406533,0.9999941791087488,-0.000526675592971899,-0.00018241844975666914,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,1,1,2.40625,7,4908.1678807150165,28.34018249998917
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.01887208832930476,0.24364024471747117,0.5319096389923714,0.9624999999999999,0.16015624999999997,0.035546875,0.020706911372483816,0.2528523883498505,0.493953572109656,0.9624999999999999,0.16113281249999997,0.031640625,0.022369056329269554,0.2748558642450522,0.4601635221599206,0.9624999999999999,0.13593750000000002,0.03779296874999999,-0.0016621449567857383,-0.022003475895201685,-0.003496967999964795,-0.031215619527581034,280,0,340,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,2,1,2.59375,7,4918.304881453764,7.777467399981106
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.01887208832930476,0.24364024471747117,0.5319096389923714,0.9624999999999999,0.16015624999999997,0.035546875,0.020706911372483816,0.2528523883498505,0.493953572109656,0.9624999999999999,0.16113281249999997,0.031640625,0.022369056329269554,0.2748558642450522,0.4601635221599206,0.9624999999999999,0.13593750000000002,0.03779296874999999,-0.0016621449567857383,-0.022003475895201685,-0.003496967999964795,-0.031215619527581034,280,0,340,0,0.0,0.0,0.0,0.0,0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.008411481934371268,0.010746841187782793,0.6011369703559274,0.751279889982176,0.2794875937388477,nan,-0.33141929183531976,0.9980793792943667,-0.000651983162552225,-0.000217617023683442,"{""cap-rejected"": 5, ""inactive"": 115}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,2,1,2.59375,7,4918.304881453764,14.486513499985449
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.01887208832930476,0.24364024471747117,0.5319096389923714,0.9624999999999999,0.16015624999999997,0.035546875,0.020706911372483816,0.2528523883498505,0.493953572109656,0.9624999999999999,0.16113281249999997,0.031640625,0.022369056329269554,0.2748558642450522,0.4601635221599206,0.9624999999999999,0.13593750000000002,0.03779296874999999,-0.0016621449567857383,-0.022003475895201685,-0.003496967999964795,-0.031215619527581034,280,0,340,0,0.0,0.0,0.0,0.0,0,0.06666666666666667,0.0,0.06666666666666667,0.008333333333333333,0.007217289840336498,0.010369861016362367,0.5780397564326929,0.7762557866536293,0.2794875937388477,nan,-0.33141929183531976,0.9980793792943667,-0.000651983162552225,-0.000217617023683442,"{""cap-rejected"": 8, ""inactive"": 112}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,2,1,2.59375,7,4918.304881453764,21.22148229999584
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.01887208832930476,0.24364024471747117,0.5319096389923714,0.9624999999999999,0.16015624999999997,0.035546875,0.020706911372483816,0.2528523883498505,0.493953572109656,0.9624999999999999,0.16113281249999997,0.031640625,0.022369056329269554,0.2748558642450522,0.4601635221599206,0.9624999999999999,0.13593750000000002,0.03779296874999999,-0.0016621449567857383,-0.022003475895201685,-0.003496967999964795,-0.031215619527581034,280,0,340,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.008411481934371268,0.008411481934371268,0.5549425425094585,0.5549425425094585,0.2794875937388477,nan,-0.33141929183531976,0.9980793792943667,-0.000651983162552225,-0.000217617023683442,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,2,1,2.59375,7,4918.304881453764,27.978315299988026
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.005037355562528489,0.07416018952994954,0.20318080137881797,1.0,0.0,0.0,0.004794688147942594,0.07501562784089498,0.20546944846451295,1.0,0.0,0.0,0.004097455816651552,0.08549077944075668,0.21559348480933632,1.0,0.0,0.0,0.0006972323312910422,-0.010475151599861704,0.0009398997458769376,-0.01133058991080714,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,64.0,0,0.0,6.698981499997899
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.005037355562528489,0.07416018952994954,0.20318080137881797,1.0,0.0,0.0,0.004794688147942594,0.07501562784089498,0.20546944846451295,1.0,0.0,0.0,0.004097455816651552,0.08549077944075668,0.21559348480933632,1.0,0.0,0.0,0.0006972323312910422,-0.010475151599861704,0.0009398997458769376,-0.01133058991080714,280,0,380,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.0010748610599449105,0.003150746036627834,0.3510900543801266,0.45086321152930137,0.09915762226625244,nan,-0.5515473533837002,0.8955418429512803,-0.00011047788701816697,-1.886872016249377e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,64.0,0,0.0,13.452433200000087
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.005037355562528489,0.07416018952994954,0.20318080137881797,1.0,0.0,0.0,0.004794688147942594,0.07501562784089498,0.20546944846451295,1.0,0.0,0.0,0.004097455816651552,0.08549077944075668,0.21559348480933632,1.0,0.0,0.0,0.0006972323312910422,-0.010475151599861704,0.0009398997458769376,-0.01133058991080714,280,0,380,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.0010748610599449105,0.003150746036627834,0.3510900543801266,0.45086321152930137,0.09915762226625244,nan,-0.5515473533837002,0.8955418429512803,-0.00011047788701816697,-1.886872016249377e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,64.0,0,0.0,20.250356800010195
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.005037355562528489,0.07416018952994954,0.20318080137881797,1.0,0.0,0.0,0.004794688147942594,0.07501562784089498,0.20546944846451295,1.0,0.0,0.0,0.004097455816651552,0.08549077944075668,0.21559348480933632,1.0,0.0,0.0,0.0006972323312910422,-0.010475151599861704,0.0009398997458769376,-0.01133058991080714,280,0,380,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0010748610599449105,0.0010748610599449105,0.3510900543801266,0.3510900543801266,0.09915762226625244,nan,-0.5515473533837002,0.8955418429512803,-0.00011047788701816697,-1.886872016249377e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,64.0,0,0.0,27.148528899997473
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.01518744921787718,0.09319104595223046,0.36577743569923027,1.0,0.0,0.0,0.011244512018572461,0.07153977319871742,0.35738257387430594,1.0,0.0,0.0,0.020032980617275875,0.10894138574160843,0.365698033891081,1.0,0.0,0.0,-0.008788468598703414,-0.03740161254289101,-0.004845531399398695,-0.015750339789377968,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,1,0,64.0,0,0.0,7.057907799986424
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.01518744921787718,0.09319104595223046,0.36577743569923027,1.0,0.0,0.0,0.011244512018572461,0.07153977319871742,0.35738257387430594,1.0,0.0,0.0,0.020032980617275875,0.10894138574160843,0.365698033891081,1.0,0.0,0.0,-0.008788468598703414,-0.03740161254289101,-0.004845531399398695,-0.015750339789377968,280,0,380,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.004508408527357344,0.01926998067039888,0.7071718911595725,0.8606499859932396,0.299106134541547,nan,-0.6605918312014492,0.9160620458509648,-0.0001928194846827503,-2.8264075656335193e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,1,0,64.0,0,0.0,13.9970869999961
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.01518744921787718,0.09319104595223046,0.36577743569923027,1.0,0.0,0.0,0.011244512018572461,0.07153977319871742,0.35738257387430594,1.0,0.0,0.0,0.020032980617275875,0.10894138574160843,0.365698033891081,1.0,0.0,0.0,-0.008788468598703414,-0.03740161254289101,-0.004845531399398695,-0.015750339789377968,280,0,380,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.004508408527357344,0.01926998067039888,0.7071718911595725,0.8606499859932396,0.299106134541547,nan,-0.6605918312014492,0.9160620458509648,-0.0001928194846827503,-2.8264075656335193e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,1,0,64.0,0,0.0,20.77685559997917
