arm,kind,rho,local_kind,metric,quantile_weight,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,median_correction_metric_norm,p90_correction_metric_norm,median_gradient_cosine,median_proposal_cosine,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.014266933701629236,0.10386930286588467,0.3095576876478176,1.0,0.0,0.0,0.0145301439279657,0.05617709846459624,0.2723034642165199,1.0,0.0,0.0,0.01360846848909536,0.05219333578937466,0.26766107513204823,1.0,0.0,0.0,0.0009216754388703396,0.003983762675221575,0.0006584652125338764,0.05167596707651,280,0,380,0,0.55,0.0,0.24166666666666667,0.0,0,0.0012066027864887506,0.015247697167238809,0.9272491756283903,0.436290189524483,-0.000804938340970967,-0.00048048668400255644,"{""local"": 6, ""none"": 54, ""quantile"": 56, ""quantile+local"": 4}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,64.0,0,0.0,37.68482699999004
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.008677575378441382,0.0717312822144865,0.21700173811728782,1.0,0.0,0.0,0.008472342486050888,0.07300490574974543,0.21810070182535127,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.016916954612468338,-0.0963416631055682,-0.016711721720077843,-0.09761528664082712,280,0,390,0,0.0,0.0,0.0,0.0,0,0.00028753575836302386,0.0006048046330839514,0.9647299099709428,0.7772642171608646,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,16.19959539998672
lbqcd,paper,0.0,paper,adam,0.0,0.00786254923570473,0.06461498591946814,0.21504561390791857,1.0,0.0,0.0,0.0077638932071051325,0.06706851745180255,0.21648613591517107,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.017625403891414093,-0.10227805140351108,-0.017526747862814496,-0.10473158293584549,280,0,390,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,5.30419689998962
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.018140637629587175,0.10361536654264991,0.23482615247155275,1.0,0.0,0.0,0.008852804401514147,0.07684448209540272,0.22661235370588395,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.01653649269700508,-0.09250208675991091,-0.0072486594689320505,-0.06573120231266372,280,0,370,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,10.566973699984374
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.00914418371136283,0.07118890023444495,0.21935423895123685,1.0,0.0,0.0,0.00893283654732957,0.0726009807907404,0.2201192666581577,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.016456460551189656,-0.09674558806457323,-0.016245113387156396,-0.09815766862086868,280,0,390,0,0.5,0.0,0.26666666666666666,0.0,0,2.7076354095150373e-05,0.008471627992207404,0.9600857859638622,0.6621051953235124,-0.00031461282463067134,-6.140382744418372e-05,"{""local"": 1, ""none"": 60, ""quantile"": 53, ""quantile+local"": 6}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,21.902069000003394
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.009990372968782912,0.07392068116143052,0.22137207501241776,1.0,0.0,0.0,0.009696859700855986,0.07501614232203384,0.22235521661243093,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.01569243739766324,-0.09433042653327979,-0.015398924129736313,-0.0954258876938831,280,0,390,0,0.5583333333333333,0.0,0.275,0.0,0,0.0008218106909740612,0.013777904467758449,0.9616516546684649,0.6605201798692737,-0.0004797063608640813,-7.650149010044413e-05,"{""local"": 1, ""none"": 53, ""quantile"": 61, ""quantile+local"": 5}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,27.254139299999224
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.009241531523455304,0.07158911384085045,0.21641880443175837,1.0,0.0,0.0,0.009787554251923458,0.07855156403182063,0.21949346420051827,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.015601742846595767,-0.090795004823493,-0.01614776557506392,-0.09775745501446317,280,0,370,0,0.675,0.0,0.2833333333333333,0.0,0,0.0020242754321838858,0.025267113725930105,0.9614484918190564,0.66599114482914,-0.0008259665820257434,-0.00012842535939721684,"{""none"": 39, ""quantile"": 78, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,32.45016769997892
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.007997645080181304,0.06232588417562845,0.22081019625733564,1.0,0.0,0.0,0.007143091642393795,0.07429652361922086,0.23767730909982382,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.01824620545612543,-0.09505004523609277,-0.017391652018337922,-0.10702068467968517,280,0,320,0,0.4916666666666667,0.0,0.26666666666666666,0.0,0,0.0,0.017548369214953098,0.9261185064615491,0.648127784182075,-0.0008785010540361331,-0.0005182860261001528,"{""local"": 7, ""none"": 61, ""quantile"": 48, ""quantile+local"": 4}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,37.65450109998346
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.004062442297933178,0.04720017573053178,0.4340921836546385,1.0,0.0,0.0,0.004756725691482444,0.04041566560041338,0.436547027594722,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0021453401946192052,-0.0029356105841038677,-0.0028396235881684717,0.003848899546014528,280,0,340,0,0.0,0.0,0.0,0.0,0,0.0003941190581450185,0.0008000505694498495,0.941699982573828,0.7584191809610118,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,16.4563552000036
lbqcd,paper,0.0,paper,adam,0.0,0.0040250462235427165,0.046826066926369266,0.43480307473944874,1.0,0.0,0.0,0.005939469268538611,0.04035447018873554,0.43486789452515506,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0009625966175630385,-0.0029968059957817123,-0.002877019662558933,0.0034747907418520158,280,0,310,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,5.382053899986204
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.005857156264172492,0.06646751436482903,0.4468639763552388,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,0.0,0.0,-0.0010449096219291576,0.023116238180311784,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,10.771260999987135
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0038299543832871485,0.04427067011816206,0.43594496468506505,1.0,0.0,0.0,0.004949194000003487,0.040262599574528275,0.4354168265511816,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.001952871886098162,-0.0030886766099889745,-0.0030721115028145007,0.0009193939336448118,280,0,330,0,0.475,0.0,0.21666666666666667,0.0,0,0.0,0.007081203845243128,0.9477968484149405,0.6085762925451272,-0.00028728316028352657,-5.457305554300303e-05,"{""local"": 9, ""none"": 63, ""quantile"": 45, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,21.97670199998538
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.0037667470064308706,0.042411038687363095,0.43802273211473325,1.0,0.0,0.0,0.004943258810107487,0.03989558033018736,0.43500373619339944,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0019588070759941623,-0.0034556958543298932,-0.0031353188796707787,-0.0009402374971541547,280,0,330,0,0.5416666666666667,0.0,0.225,0.0,0,0.00041947330424392873,0.011244169358490331,0.9423238117199323,0.5583888196408587,-0.00043397622725315453,-6.2538163875855e-05,"{""local"": 5, ""none"": 55, ""quantile"": 57, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,27.384774199977983
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.003956594613399922,0.04288822211008119,0.4405277699381644,1.0,0.0,0.0,0.003956594613399922,0.04288822211008119,0.4405277699381644,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0029454712727017274,-0.00046305407443605895,-0.0029454712727017274,-0.00046305407443605895,280,0,400,0,0.8,0.0,0.24166666666666667,0.0,0,0.003929857728358408,0.022703851484222902,0.9436424246718336,0.5697984645447987,-0.0007381735938464018,-9.678222910489804e-05,"{""local"": 1, ""none"": 24, ""quantile"": 92, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,32.55207029997837
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.003439871208464451,0.043648644703115726,0.44703860711280996,1.0,0.0,0.0,0.003700629417751955,0.055806250898472735,0.438282800858114,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0032014364683496943,0.012454974713955486,-0.003462194677637198,0.0002973685185984759,280,0,390,0,0.475,0.0,0.2833333333333333,0.0,0,0.0,0.01611762397161327,0.9085795764843785,0.25975489907000615,-0.0009139556717649728,-0.0005070423506522207,"{""local"": 1, ""none"": 63, ""quantile"": 51, ""quantile+local"": 5}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,37.710855699988315
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0020416611435645216,0.04146311650393535,0.08909209733302213,1.0000000000000002,0.25972656250000004,0.09597656250000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005723797333396785,-0.001955476118976486,280,0,280,0,0.0,0.0,0.0,0.0,0,0.00012686989388049251,0.00030682788675487577,0.9768687034546705,0.9509785816688565,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,15.94591660000151
lbqcd,paper,0.0,paper,adam,0.0,0.0020792520267781667,0.042044507563847956,0.08971966439119058,1.0000000000000002,0.25972656250000004,0.09500000000000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005347888501260334,-0.0013740850590638828,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,5.239422500017099
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.0008337234343575028,0.022658806161605687,0.08054729346264125,1.0000000000000002,0.27339843750000004,0.12283203125000003,0.0014972920934646083,0.026833285549444554,0.08180875308821495,1.0000000000000002,0.24214843750000004,0.10720703125000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,-0.0011167487834395917,-0.016585307073467285,-0.0017803174425466972,-0.020759786461306152,280,0,370,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,10.556480300001567
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0021106368609786763,0.043598132554716784,0.09010663787930699,1.0000000000000002,0.26265625000000004,0.09548828125000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005034040159255238,0.0001795399318049451,280,0,280,0,0.3583333333333333,0.0,0.26666666666666666,0.0,0,0.0,0.005720421889158891,0.9743112161689741,0.9260612303991198,-0.0002033028996783143,-4.2267257528689834e-05,"{""local"": 7, ""none"": 77, ""quantile"": 36}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,21.38144480000483
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.002142768103188031,0.0442478194520586,0.0904471284748913,1.0000000000000002,0.26363281250000004,0.09695312500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.00047127277371616927,0.0008292268291467605,280,0,280,0,0.3833333333333333,0.0,0.24166666666666667,0.0,0,0.0,0.007889772363230503,0.974496121140106,0.9338228864803457,-0.00024053467329665694,-5.0864253222074514e-05,"{""local"": 6, ""none"": 74, ""quantile"": 39, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,26.518098300002748
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.002188404234405028,0.044482243364026695,0.09031904706417272,1.0000000000000002,0.25875000000000004,0.09402343750000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.000425636642499172,0.0010636507411148563,280,0,280,0,0.6583333333333333,0.0,0.25833333333333336,0.0,0,0.0006896447490976707,0.013030285856258287,0.9763966936574465,0.9262556389766485,-0.00032581951945409517,-6.414110396508124e-05,"{""local"": 4, ""none"": 41, ""quantile"": 75}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,31.717490200011525
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.0033598330674811105,0.05842173253663611,0.10428692281783472,1.0000000000000002,0.19625000000000004,0.06863281250000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,0.0007457921905769105,0.015003139913724269,280,0,280,0,0.32499999999999996,0.0,0.20833333333333334,0.0,0,0.0,0.011362017262704216,0.9628595116352643,0.9100592206683951,-0.0005331402374948354,-0.00040978829294107983,"{""local"": 9, ""none"": 81, ""quantile"": 29, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,36.90800809999928
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0026760332565185507,0.04010573824087354,0.09278147456217174,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.0014982661471590886,-0.011631052846888194,280,0,280,0,0.0,0.0,0.0,0.0,0,0.00014641465872229496,0.0003027195639246947,0.9762522273845526,0.9348881039899881,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,16.18128990000696
lbqcd,paper,0.0,paper,adam,0.0,0.002727990223581833,0.04039136226583231,0.09323037954428055,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001550223114222371,-0.011345428821929425,280,0,280,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,5.289380700007314
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.002748683978690436,0.053743546592180516,0.11186082685842055,1.0000000000000002,0.20015625000000004,0.08914062500000003,0.001397126942705218,0.04479165781800825,0.09836145652089462,1.0000000000000002,0.24117187500000004,0.11111328125000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.00021935983334575582,-0.006945133269753483,0.0015709168693309739,0.0020067555044187835,280,0,300,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,10.741495599999325
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.002684456038849925,0.03984522675969332,0.09203847302017826,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.0015066889294904628,-0.011891564328068413,280,0,280,0,0.4,0.0,0.21666666666666667,0.0,0,0.0,0.005805529680601011,0.9751291888287239,0.8579952787761849,-0.0001460687174851019,-2.7424553666023104e-05,"{""local"": 7, ""none"": 72, ""quantile"": 39, ""quantile+local"": 2}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,21.607117400009884
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.0024776867667439806,0.039979862079368565,0.0940399055209534,1.0000000000000002,0.25679687500000004,0.10916015625000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.0012999196573845184,-0.011756929008393167,280,0,280,0,0.44999999999999996,0.0,0.23333333333333334,0.0,0,0.0,0.010069360051868642,0.9764333930710334,0.8720614314710349,-0.00018616892814012244,-3.8698331776589696e-05,"{""local"": 5, ""none"": 66, ""quantile"": 48, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,26.80927940001129
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.002592643633469116,0.04459865039896367,0.10257176896843163,1.0000000000000002,0.23824218750000004,0.10476562500000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001414876524109654,-0.007138140688798061,280,0,280,0,0.675,0.0,0.3,0.0,0,0.0010723896713205681,0.019589504957211797,0.9792972465261207,0.9133487503010618,-0.00031382774253347636,-7.072292652623072e-05,"{""local"": 3, ""none"": 39, ""quantile"": 77, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,32.114527600002475
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.0033579024797978363,0.03602950544528817,0.08506335344568512,1.0000000000000002,0.31050781250000004,0.12478515625000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.002180135370438374,-0.015707285642473562,280,0,280,0,0.4666666666666667,0.0,0.3,0.0,0,0.0,0.01141514627796572,0.9550412245029639,0.7257735502850802,-0.00030990399643881936,-0.0002525029186010074,"{""local"": 7, ""none"": 64, ""quantile"": 42, ""quantile+local"": 7}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,37.009658499999205
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0035942937788829843,0.06225470908288461,0.10314081612852759,1.0000000000000002,0.17378906250000004,0.06863281250000003,0.0019488439484062203,0.04569914211098243,0.08926215936221557,1.0000000000000002,0.20992187500000004,0.07644531250000003,0.0022563655886541634,0.06510165203617115,0.11496160561982831,1.0000000000000002,0.18062500000000004,0.07644531250000003,-0.00030752164024794304,-0.019402509925188716,0.001337928190228821,-0.002846942953286538,280,0,370,0,0.0,0.0,0.0,0.0,0,0.00011168226754646557,0.0002375174162807929,0.9745041960749153,0.9629567655530327,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,2,0,64.0,0,0.0,16.177005200006533
