arm,target,family,dimension,instance,initialization,learning_rate,conditioned_direction_count,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,model_parameters,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
minibatch-sw,NCT-d4-rare-gmm-i3,rare-gmm,4,3,concentrated,0.016,64,2.5963668899331673,0.021834636383696537,0.10640055176581045,0.21238766863109387,0.8657329082489014,3.344795169123156,1.0,0.003867187500000018,0.0019335937500000004,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5244376999980886,4740,,,,
kll-small-rsr,NCT-d4-rare-gmm-i3,rare-gmm,4,3,concentrated,0.016,64,2.5963668899331673,0.04288156308906421,0.15708043487948128,0.2513389276506881,0.9657029509544373,3.183255698412343,0.5,0.030234375000000018,0.0151171875,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.26545140000234824,4740,,,,
cta-exact-hybrid,NCT-d4-rare-gmm-i3,rare-gmm,4,3,concentrated,0.016,64,2.5963668899331673,0.01890016468478306,0.10799808723931016,0.19193773922161259,0.9856398105621338,3.6097192113372554,1.0,0.005898437499999982,0.0029492187499999996,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.4822137000010116,4740,0.25,0.25,6.12551664398507,0.24406283721327782
cta-kll-hybrid,NCT-d4-rare-gmm-i3,rare-gmm,4,3,concentrated,0.016,64,2.5963668899331673,0.01918122505471187,0.10956814411638485,0.19293990291907115,0.9900070428848267,3.583229219622125,1.0,0.005898437499999982,0.0029492187499999996,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.4781737000012072,4740,0.25,0.25,6.166406845302214,0.24646916463971139
paper-neural,NCT-d4-rare-gmm-i3,rare-gmm,4,3,broad,0.016,64,2.5963668899331673,0.02951965463018924,0.1292276320859287,0.30175533176412284,0.8579418659210205,3.0382662239607,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3515784999981406,4740,,,,
minibatch-sw,NCT-d4-rare-gmm-i3,rare-gmm,4,3,broad,0.016,64,2.5963668899331673,0.025920068342121017,0.12772259531861221,0.2528650872608191,0.8407005071640015,3.561986125172008,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.503848399996059,4740,,,,
kll-small-rsr,NCT-d4-rare-gmm-i3,rare-gmm,4,3,broad,0.016,64,2.5963668899331673,0.035084710742645075,0.14713371890141516,0.25298154027722647,0.9954665303230286,3.0275432093670136,0.5,0.028281250000000018,0.014140625,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2809657999969204,4740,,,,
cta-exact-hybrid,NCT-d4-rare-gmm-i3,rare-gmm,4,3,broad,0.016,64,2.5963668899331673,0.012205607253693795,0.08737694312265995,0.17590310448872354,0.9593439698219299,3.9369714396582207,1.0,0.013632812500000018,0.00681640625,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5414490000039223,4740,0.25,0.25,4.546243321359258,0.2250053733587265
cta-kll-hybrid,NCT-d4-rare-gmm-i3,rare-gmm,4,3,broad,0.016,64,2.5963668899331673,0.01495814615152069,0.0951245412658741,0.18186517596427104,0.968040406703949,3.930364516835501,1.0,0.013632812500000018,0.00681640625,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5281385000052978,4740,0.25,0.25,4.542496714146042,0.22702130451798438
paper-neural,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,64,2.6196508569702863,0.025869272047036596,0.12483379966075332,0.1682688381178123,0.987064778804779,2.273533724754313,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.38641220000135945,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,64,2.6196508569702863,0.036422430688726415,0.14014192055259408,0.2102862913284896,0.8920327425003052,2.073960447562379,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5703219999995781,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,64,2.6196508569702863,0.008679373771505183,0.07345687516308869,0.10910130120529035,0.9641343355178833,2.2087095086584125,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2805947000015294,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,64,2.6196508569702863,0.00724984879256052,0.06431173162470652,0.08450363137040456,0.9882146120071411,2.2614998602412624,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5300835000016377,4740,0.25,0.25,7.343684168288446,0.20076149553060532
cta-kll-hybrid,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,64,2.6196508569702863,0.007020189767732887,0.06295429730519705,0.0836874493377323,0.9920797348022461,2.2724911544669646,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.525591900004656,4740,0.25,0.25,7.403540962442025,0.20381003953516483
paper-neural,NCT-d4-correlated-t-i0,correlated-t,4,0,broad,0.016,64,2.6196508569702863,0.041451847271604336,0.1518401007542094,0.2262990680853047,0.8090640306472778,2.309197520070655,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3838181999963126,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i0,correlated-t,4,0,broad,0.016,64,2.6196508569702863,0.0145113059746933,0.08941768756654801,0.14911342559059643,0.9316075444221497,2.3687794473663297,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5432025999980397,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i0,correlated-t,4,0,broad,0.016,64,2.6196508569702863,0.03166037708713354,0.1303960699983376,0.19825699360310847,0.8277072906494141,2.229231353346493,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2704994000014267,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i0,correlated-t,4,0,broad,0.016,64,2.6196508569702863,0.007988021327129502,0.06893865131716305,0.09454609696090496,1.0032399892807007,2.159557404024859,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.47417549999954645,4740,0.25,0.25,5.290116843450424,0.19082978814840318
cta-kll-hybrid,NCT-d4-correlated-t-i0,correlated-t,4,0,broad,0.016,64,2.6196508569702863,0.008593571758592766,0.07252254169711785,0.09757087347696504,1.0112268924713135,2.1519728794815096,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.4771626000001561,4740,0.25,0.25,5.363255145092568,0.19425374567508696
paper-neural,NCT-d4-correlated-t-i1,correlated-t,4,1,concentrated,0.016,64,2.367159403360836,0.030394925940910866,0.14099677847095124,0.24636364707274988,0.7773391008377075,1.7407206529805535,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3576846999931149,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i1,correlated-t,4,1,concentrated,0.016,64,2.367159403360836,0.031830790804138864,0.12204789317463652,0.18845775717005114,0.9307078123092651,2.0259091388104244,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5305585999958566,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i1,correlated-t,4,1,concentrated,0.016,64,2.367159403360836,0.030906914805961527,0.1210011446673031,0.17462542161172667,0.9964379072189331,1.7943971741602316,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.310440599998401,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i1,correlated-t,4,1,concentrated,0.016,64,2.367159403360836,0.010235093873514067,0.06823226292757004,0.12145682554656782,0.9328575134277344,2.057669220167396,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.49783230000321055,4740,0.25,0.25,6.773246085864668,0.222643968090415
cta-kll-hybrid,NCT-d4-correlated-t-i1,correlated-t,4,1,concentrated,0.016,64,2.367159403360836,0.00899889385418895,0.0671078949191709,0.11541919530656713,0.9254127740859985,2.1416298284109856,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.4719321000011405,4740,0.25,0.25,6.920752146867377,0.23259950876235963
paper-neural,NCT-d4-correlated-t-i1,correlated-t,4,1,broad,0.016,64,2.367159403360836,0.015097336159544561,0.09063122971017518,0.1658496589938557,0.9109978079795837,1.663315876569391,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.39266219999990426,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i1,correlated-t,4,1,broad,0.016,64,2.367159403360836,0.04395846078157639,0.14852019151170112,0.21251096760754495,0.9266884326934814,2.136786650156797,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5456482000008691,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i1,correlated-t,4,1,broad,0.016,64,2.367159403360836,0.013905526468825258,0.09089841791413852,0.13860898851980352,0.9317548871040344,1.8203264736980689,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2648110000009183,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i1,correlated-t,4,1,broad,0.016,64,2.367159403360836,0.006810100692010934,0.06449795332812971,0.10657830772581904,0.9850885272026062,1.8901250194626789,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5688043000045582,4740,0.25,0.25,4.5116723965465955,0.20180170089006425
cta-kll-hybrid,NCT-d4-correlated-t-i1,correlated-t,4,1,broad,0.016,64,2.367159403360836,0.006361220914185672,0.0614843122253656,0.0993594912103076,0.9875778555870056,1.944385194675908,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.568175100001099,4740,0.25,0.25,4.840957175830363,0.21192923560738564
paper-neural,NCT-d4-correlated-t-i2,correlated-t,4,2,concentrated,0.016,64,2.6715887978582757,0.05649910400400371,0.1724723549899184,0.2954444303147747,0.7633698582649231,1.4905214293291067,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.39074540000001434,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i2,correlated-t,4,2,concentrated,0.016,64,2.6715887978582757,0.022321548549754322,0.11204878039672213,0.1915021742290075,0.9082282185554504,1.766341847817949,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5437040000033448,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i2,correlated-t,4,2,concentrated,0.016,64,2.6715887978582757,0.014887771669279903,0.09534861787732991,0.15129788928822152,0.9388797283172607,2.106661789867215,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2560010999950464,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i2,correlated-t,4,2,concentrated,0.016,64,2.6715887978582757,0.006526604818258175,0.06269305499989568,0.11869048308696933,0.9480233788490295,1.9305061160188683,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.4897869999986142,4740,0.25,0.25,8.453087177039158,0.23318060152232647
cta-kll-hybrid,NCT-d4-correlated-t-i2,correlated-t,4,2,concentrated,0.016,64,2.6715887978582757,0.009359485134977863,0.07661197538392947,0.12591073215836387,0.9790859222412109,1.9326699931388451,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5150731000030646,4740,0.25,0.25,8.920058678958828,0.253838612139225
paper-neural,NCT-d4-correlated-t-i2,correlated-t,4,2,broad,0.016,64,2.6715887978582757,0.07329067170625825,0.20211711222978873,0.3287014208357784,0.680228054523468,1.9193957172821525,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3591669000015827,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i2,correlated-t,4,2,broad,0.016,64,2.6715887978582757,0.047301202920059904,0.16755314991244763,0.22359771690382518,0.9766238331794739,1.9884786669726513,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5308631000007153,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i2,correlated-t,4,2,broad,0.016,64,2.6715887978582757,0.029232147879164838,0.11351681071900054,0.17690954978059517,0.9000017642974854,2.191414794605018,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.27062329999898793,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i2,correlated-t,4,2,broad,0.016,64,2.6715887978582757,0.008932855834206332,0.07161408280479763,0.126149474652555,0.9290186166763306,2.2388345771843077,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.46426200000132667,4740,0.25,0.25,4.641808691799912,0.2105794630944729
cta-kll-hybrid,NCT-d4-correlated-t-i2,correlated-t,4,2,broad,0.016,64,2.6715887978582757,0.009336010980451892,0.07323725429527866,0.12175543933911753,0.9543693661689758,2.2678238558179866,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5066889000008814,4740,0.25,0.25,5.216759721737335,0.22836671359837055
paper-neural,NCT-d4-correlated-t-i3,correlated-t,4,3,concentrated,0.016,64,2.5823888080553696,0.06392569860139652,0.19860958197726472,0.275564472844761,0.9221815466880798,1.5322936710011068,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37834160000056727,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i3,correlated-t,4,3,concentrated,0.016,64,2.5823888080553696,0.03800009287411665,0.15082170632594913,0.21457217579375393,0.9447154402732849,2.5327240277721357,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5522509000002174,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i3,correlated-t,4,3,concentrated,0.016,64,2.5823888080553696,0.021655523853047143,0.10869338885580013,0.19821359662362,0.8367631435394287,1.7881391452683013,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2668811000039568,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i3,correlated-t,4,3,concentrated,0.016,64,2.5823888080553696,0.003640054471370391,0.0440903329427615,0.09193048155112045,0.9782778024673462,1.819001870828374,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5411741000061738,4740,0.25,0.25,8.272334583740543,0.23004069775342942
cta-kll-hybrid,NCT-d4-correlated-t-i3,correlated-t,4,3,concentrated,0.016,64,2.5823888080553696,0.0041948552356583235,0.048010862234373064,0.09104914232358177,0.9845433831214905,1.8206734084083862,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.541116599997622,4740,0.25,0.25,8.675883287076935,0.2397095922380686
paper-neural,NCT-d4-correlated-t-i3,correlated-t,4,3,broad,0.016,64,2.5823888080553696,0.06578187183963724,0.20288586985791277,0.28474534102932375,0.9005523920059204,1.7699065505803282,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3891243000034592,4740,,,,
minibatch-sw,NCT-d4-correlated-t-i3,correlated-t,4,3,broad,0.016,64,2.5823888080553696,0.013434702498417828,0.09528719221071236,0.14694355981591967,1.0382355451583862,1.8651703487434013,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5262661000015214,4740,,,,
kll-small-rsr,NCT-d4-correlated-t-i3,correlated-t,4,3,broad,0.016,64,2.5823888080553696,0.023027078063629247,0.11465388882147601,0.18696429832611058,0.9120965600013733,2.1550288067274948,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2558595999944373,4740,,,,
cta-exact-hybrid,NCT-d4-correlated-t-i3,correlated-t,4,3,broad,0.016,64,2.5823888080553696,0.008250857060180472,0.06431598359890006,0.10647334899516554,0.9733904600143433,1.7937517725139347,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5066602999941097,4740,0.25,0.25,5.394288090441744,0.22045800238847732
cta-kll-hybrid,NCT-d4-correlated-t-i3,correlated-t,4,3,broad,0.016,64,2.5823888080553696,0.006768000135350505,0.06329916183298336,0.10150848616452585,0.9890815615653992,1.8388823510466086,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5459416000012425,4740,0.25,0.25,5.741201430082515,0.2320368681102991
paper-neural,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,64,2.4429839787767373,0.04794961049044044,0.16778947363139815,0.4200887082205714,0.6963179111480713,2.7527023164139695,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.43404870000085793,4740,,,,
minibatch-sw,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,64,2.4429839787767373,0.045100161099979275,0.14701797610229958,0.2149276254303436,0.9296663403511047,2.3000674668114978,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5811427000007825,4740,,,,
kll-small-rsr,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,64,2.4429839787767373,0.049298581768934646,0.16394781196369665,0.22163713889358422,1.0274641513824463,2.2977905427911614,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2845949999973527,4740,,,,
cta-exact-hybrid,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,64,2.4429839787767373,0.005870550602508295,0.05233592149655911,0.0775520733649835,0.9706538915634155,2.574920821023287,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.565838900001836,4740,0.25,0.25,4.527386310253438,0.24188077226281166
cta-kll-hybrid,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,64,2.4429839787767373,0.005687186047668824,0.05362988345061258,0.07708291067069153,0.9739049077033997,2.6141309059859834,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5590325000011944,4740,0.25,0.25,4.5328324019038115,0.23911367021501065
paper-neural,NCT-d4-nonlinear-i0,nonlinear,4,0,broad,0.016,64,2.4429839787767373,0.05876003318423084,0.1904493086681859,0.4142280331942961,0.7602918744087219,3.0579427024767374,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3875281000000541,4740,,,,
minibatch-sw,NCT-d4-nonlinear-i0,nonlinear,4,0,broad,0.016,64,2.4429839787767373,0.03506239680713019,0.14267996573375266,0.2309510350457862,0.885185718536377,2.5717358436773288,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5442038000037428,4740,,,,
kll-small-rsr,NCT-d4-nonlinear-i0,nonlinear,4,0,broad,0.016,64,2.4429839787767373,0.09640487962750566,0.19521012882038513,0.2874355694654319,0.8137659430503845,2.989705049402769,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.2740921000004164,4740,,,,
cta-exact-hybrid,NCT-d4-nonlinear-i0,nonlinear,4,0,broad,0.016,64,2.4429839787767373,0.010014269221239935,0.07090647691136552,0.10354199097080871,0.9755488038063049,2.395734518142267,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.5399341000011191,4740,0.25,0.25,4.550358772365792,0.2519521310925484
cta-kll-hybrid,NCT-d4-nonlinear-i0,nonlinear,4,0,broad,0.016,64,2.4429839787767373,0.009168450916750004,0.06549595861296721,0.09636619343108473,0.9684494137763977,2.4593693651749264,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.5684403999985079,4740,0.25,0.25,4.5269919517379975,0.2487033676356077
paper-neural,NCT-d4-nonlinear-i1,nonlinear,4,1,concentrated,0.016,64,2.678198875284077,0.050158333409797695,0.1737748041104593,0.3734947856624393,0.7122678160667419,2.4816253329014653,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3905594000025303,4740,,,,
minibatch-sw,NCT-d4-nonlinear-i1,nonlinear,4,1,concentrated,0.016,64,2.678198875284077,0.12064550246268846,0.24915584722305634,0.3319246611858613,0.8246569633483887,2.060354787062286,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5479373999987729,4740,,,,
kll-small-rsr,NCT-d4-nonlinear-i1,nonlinear,4,1,concentrated,0.016,64,2.678198875284077,0.04863388092096832,0.1749348440125547,0.23782912624639144,0.9851476550102234,2.5222238378928,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,68608,98048,0,0.24853409999923315,4740,,,,
cta-exact-hybrid,NCT-d4-nonlinear-i1,nonlinear,4,1,concentrated,0.016,64,2.678198875284077,0.007579390920188889,0.06732937677744949,0.10981829681025944,0.9772525429725647,2.840081174678594,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,0,0,0.46986979999928735,4740,0.25,0.25,4.1649693229359555,0.205160191655159
cta-kll-hybrid,NCT-d4-nonlinear-i1,nonlinear,4,1,concentrated,0.016,64,2.678198875284077,0.004914633498807053,0.054111449927572025,0.09877269143167061,0.9891346096992493,2.8663164627165005,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,68608,98048,0,0.4865824000007706,4740,0.25,0.25,4.528855827932002,0.21784161105751992
paper-neural,NCT-d4-nonlinear-i1,nonlinear,4,1,broad,0.016,64,2.678198875284077,0.06901971113807592,0.20071365671835772,0.39350034376770887,0.741218626499176,2.552694287706155,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37177499999961583,4740,,,,
