arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,pulse_period,noise_mix,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
qld-v1,qld,0.5,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,1,update,0,0.7,0,0.0,400,400,0.34538480000628624,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01315324857821265,0.20028033341793625,0.9800000000000001,0.1534375,50,0,0
qld-v1,qld,0.5,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,2,update,0,0.7,0,0.0,400,400,0.358071700000437,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019194983761382955,0.19374716087076993,0.9800000000000001,0.07308593750000002,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,0,update,1024,0.7,0,0.0,400,400,1.330316400009906,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01262172769610892,0.16744020074754562,0.9800000000000001,0.09484374999999999,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,1,update,1024,0.7,0,0.0,400,400,1.260610400000587,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015968474284336676,0.21981178423800207,0.9800000000000001,0.11046874999999999,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,concentrated,LBQCD-D10-contaminated/concentrated,2,update,1024,0.7,0,0.0,400,400,1.3107602999953087,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019837243372584856,0.19085592966601986,0.9800000000000001,0.10531250000000002,50,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,1024,0.7,0,0.25,400,400,1.4942085000075167,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02564434288873163,0.18480603541194174,0.9800000000000001,0.09847656250000002,50,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,1024,0.7,0,0.25,400,400,1.5322775000095135,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015559147793968942,0.18945021521809974,0.9800000000000001,0.07531249999999999,100,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,1024,0.7,0,0.25,400,400,1.5979900999955134,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.01509581801733062,0.17106750173424526,0.9800000000000001,0.10433593750000002,100,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,1024,0.7,0,0.5,400,400,1.5659702000120888,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02375521916256762,0.1809529661581721,0.9800000000000001,0.10628906250000002,50,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,1024,0.7,0,0.5,400,400,1.528677800000878,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015231962583572178,0.1895671113344462,0.9800000000000001,0.06945312499999999,100,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,1024,0.7,0,0.5,400,400,1.5541006999992533,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015109852275978497,0.17076226485530394,0.9800000000000001,0.10628906250000002,100,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,1024,0.7,0,0.75,400,400,1.5008070999901975,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.024008719715364002,0.18032166306314815,0.9800000000000001,0.10363281249999999,50,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,1024,0.7,0,0.75,400,400,1.444689500000095,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.013220477047159562,0.18851164087313854,0.9800000000000001,0.053124999999999964,100,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,1024,0.7,0,0.75,400,400,1.4988518999889493,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015559024034847102,0.16963963615503078,0.9800000000000001,0.10460937499999999,100,0,0
paper-0.2,paper,0.2,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.0,0,0.0,400,400,0.7319905000040308,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018975892637731473,0.16119744433806568,0.9800000000000001,0.10265624999999999,50,0,0
paper-0.2,paper,0.2,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.0,0,0.0,400,400,0.7406707000045571,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015947970908869902,0.1925754515970362,0.9800000000000001,0.11214843750000002,50,0,0
paper-0.2,paper,0.2,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.0,0,0.0,400,400,1.0073092999955406,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.009928117264507819,0.1564209024339968,0.9800000000000001,0.06039062500000002,50,0,0
paper-0.5,paper,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.0,0,0.0,400,400,0.8400716000032844,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015695555398877126,0.16846785570799058,0.9800000000000001,0.14242187500000003,50,0,0
paper-0.5,paper,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.0,0,0.0,400,400,0.6421558000001824,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.025651164566943274,0.15959988878275047,0.9800000000000001,0.09484374999999999,100,0,0
paper-0.5,paper,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.0,0,0.0,400,400,0.6844629999977769,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.011360074178859758,0.16778880742165087,0.9800000000000001,0.10042968750000002,50,0,0
paper-1,paper,1.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.0,0,0.0,400,400,0.7809994999988703,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02634071105334579,0.17189612997203374,0.9800000000000001,0.12023437499999999,50,0,0
paper-1,paper,1.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.0,0,0.0,400,400,0.7804873999994015,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02220511193864705,0.15368139505172457,0.9800000000000001,0.09804687499999996,150,0,0
paper-1,paper,1.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.0,0,0.0,400,400,0.9507940000039525,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.010770154877588256,0.1803602613025023,0.9800000000000001,0.11410156250000002,100,0,0
paper-2,paper,2.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.0,0,0.0,400,400,0.7909285999921849,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.033619301921862466,0.18797541061635656,0.9800000000000001,0.11019531250000002,50,0,0
paper-2,paper,2.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.0,0,0.0,400,400,0.9746618999924976,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.023952365858892488,0.1631711479449959,0.9800000000000001,0.11730468749999999,150,0,0
paper-2,paper,2.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.0,0,0.0,400,400,0.5618784999969648,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015613762539980813,0.2332274714181873,0.9800000000000001,0.15386718750000006,100,0,0
paper-4,paper,4.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.0,0,0.0,400,400,0.754339399994933,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.041068603898498424,0.20828871164952806,0.9800000000000001,0.1387890625,50,0,0
paper-4,paper,4.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.0,0,0.0,400,400,0.7471495000063442,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018611094336893785,0.1868783202455594,0.9800000000000001,0.13027343749999998,100,0,0
paper-4,paper,4.0,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.0,0,0.0,400,400,0.7237356999976328,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02793398659050106,0.2502037488322017,0.9800000000000001,0.23910156250000003,100,0,0
qld-v1,qld,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,0,0.7,0,0.0,400,400,0.3781362000008812,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.021487618221360805,0.17676063436087625,0.9800000000000001,0.08410156249999999,50,0,0
qld-v1,qld,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,0,0.7,0,0.0,400,400,0.3708885999949416,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.027386826360647376,0.16133023895577517,0.9800000000000001,0.08214843749999999,100,0,0
qld-v1,qld,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,0,0.7,0,0.0,400,400,0.3663957999960985,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015569268030477978,0.17135679415516505,0.9800000000000001,0.10656249999999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,0,update,1024,0.7,0,0.0,400,400,1.2624184000014793,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.02965732319865344,0.1925903152416841,0.9800000000000001,0.12093750000000002,50,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,1,update,1024,0.7,0,0.0,400,400,1.342366700002458,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016593083153350285,0.1882733106419307,0.9800000000000001,0.07335937499999999,100,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D10-contaminated,control-contaminated,missing,LBQCD-D10-contaminated/missing,2,update,1024,0.7,0,0.0,400,400,1.2322209999983897,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.015414650092742566,0.17027223216603538,0.9800000000000001,0.10335937500000002,100,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,1024,0.7,0,0.25,400,400,1.4677713999990374,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.009679829162467124,0.06130765052849709,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,1024,0.7,0,0.25,400,400,1.6004554999963148,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.004557270242111944,0.0702771451541052,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.25-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,1024,0.7,0,0.25,400,400,1.5485594999918249,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.007276764237849731,0.04598857169112496,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,1024,0.7,0,0.5,400,400,1.4616744000086328,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.011723488090893852,0.050563414470306586,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,1024,0.7,0,0.5,400,400,1.5402907999960007,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0046813339706872625,0.06947675139795559,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.50-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,1024,0.7,0,0.5,400,400,1.4483424999925774,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.007258546057211657,0.04498419953789822,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,1024,0.7,0,0.75,400,400,1.4509892999922158,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.016680133116715234,0.04631244598031991,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,1024,0.7,0,0.75,400,400,1.5575391000020318,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.004546311865680996,0.06432684116931202,1.0,0.0,1,0,0
nrsr-M1024-f0.70-l0.75-u,nrsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,1024,0.7,0,0.75,400,400,1.3881693000002997,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0072258419449588995,0.045268164406359446,1.0,0.0,1,0,0
paper-0.2,paper,0.2,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.0,0,0.0,400,400,0.6783065000054194,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018595852609591956,0.054756326498591565,1.0,0.0,1,0,0
paper-0.2,paper,0.2,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.0,0,0.0,400,400,0.6776894000067841,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.010222540807300007,0.11822132038957883,1.0,0.0,1,0,0
paper-0.2,paper,0.2,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.0,0,0.0,400,400,0.9539672000100836,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0059658043534276395,0.04244822333459276,1.0,0.0,1,0,0
paper-0.5,paper,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.0,0,0.0,400,400,0.6337691999942763,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019586630782462366,0.12718393312213355,1.0,0.0,1,0,0
paper-0.5,paper,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.0,0,0.0,400,400,0.7237500999908661,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.007734372153204827,0.08910888197682619,1.0,0.0,1,0,0
paper-0.5,paper,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.0,0,0.0,400,400,0.7164542999962578,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.006745702797690489,0.05294498813040822,1.0,0.0,1,0,0
paper-1,paper,1.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.0,0,0.0,400,400,0.5369661000004271,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019713353228908215,0.1370357801722529,1.0,0.0,1,0,0
paper-1,paper,1.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.0,0,0.0,400,400,0.6665657999983523,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.009350332527435778,0.12195491920764161,1.0,0.0,1,0,0
paper-1,paper,1.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.0,0,0.0,400,400,0.6054327000019839,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.00594618265558422,0.10415910340927967,1.0,0.0,1,0,0
paper-2,paper,2.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.0,0,0.0,400,400,0.9661487999983365,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.019320927266459176,0.1268425478785988,1.0,0.0,1,0,0
paper-2,paper,2.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.0,0,0.0,400,400,0.8035841999953846,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.006467127759599123,0.08256998949240486,1.0,0.0,1,0,0
paper-2,paper,2.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.0,0,0.0,400,400,0.6424001999985194,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.00879599390058261,0.12952568512986437,1.0,0.0,1,0,0
paper-4,paper,4.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.0,0,0.0,400,400,0.46446600000490434,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018503144417332917,0.09522806053674372,1.0,0.0,1,0,0
paper-4,paper,4.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.0,0,0.0,400,400,0.6366038999985904,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.014809332669195152,0.14346429263242547,1.0,0.0,1,0,0
paper-4,paper,4.0,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.0,0,0.0,400,400,0.7036841999943135,400,51200,51200,51200,13107200,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0294959166148141,0.2494940735814767,1.0,0.0,1,0,0
qld-v1,qld,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,0,0.7,0,0.0,400,400,0.315270099992631,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.014203402425411626,0.051385957243246565,1.0,0.0,1,0,0
qld-v1,qld,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,0,0.7,0,0.0,400,400,0.2634027000021888,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.003115772906914005,0.058144775076870166,1.0,0.0,1,0,0
qld-v1,qld,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,0,0.7,0,0.0,400,400,0.29112029999669176,400,51200,51200,51200,3932160,501760.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.006478972277704553,0.03692697885740817,1.0,0.0,1,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,0,update,1024,0.7,0,0.0,400,400,1.2091361999919172,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.018173607209895914,0.04489148027592443,1.0,0.0,1,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,1,update,1024,0.7,0,0.0,400,400,1.224727000007988,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.004330550234716846,0.07043062858153311,1.0,0.0,1,0,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D11-heavy-t5,control-heavy-tail,concentrated,LBQCD-D11-heavy-t5/concentrated,2,update,1024,0.7,0,0.0,400,400,1.2415965999971377,4600,588800,302080,302080,3932160,5734400.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.007347322974961656,0.04612459985608303,1.0,0.0,1,0,0
